TF-CL-Binding_IRI	TF-CL-Binding_Label	TF_IRI	TF_Label	CL_IRI	CL_Label
http://purl.obolibrary.org/obo/EGO_0000015459	AP-2gamma binding in HeLa-S3 cell	http://purl.obolibrary.org/obo/PR_000016265	AP-2gamma	http://purl.obolibrary.org/obo/CLO_0003699	HeLa-S3
http://purl.obolibrary.org/obo/EGO_0000013346	AP-2gamma binding in GM12892 cell	http://purl.obolibrary.org/obo/PR_000016265	AP-2gamma	http://purl.obolibrary.org/obo/CLO_0022856	GM12892
http://purl.obolibrary.org/obo/EGO_0000015614	AP-2gamma binding in HCT-116 cell	http://purl.obolibrary.org/obo/PR_000016265	AP-2gamma	http://purl.obolibrary.org/obo/CLO_0003665	HCT-116
http://purl.obolibrary.org/obo/EGO_0000013153	AP-2gamma binding in NB4 cell	http://purl.obolibrary.org/obo/PR_000016265	AP-2gamma	http://purl.obolibrary.org/obo/CLO_0007947	NB4
http://purl.obolibrary.org/obo/EGO_0000010872	AP-2gamma binding in MCF1A-Er-Src cell	http://purl.obolibrary.org/obo/PR_000016265	AP-2gamma	http://purl.obolibrary.org/obo/CLO_0037240	MCF1A-Er-Src
http://purl.obolibrary.org/obo/EGO_0000016399	AP-2gamma binding in HepG2 cell	http://purl.obolibrary.org/obo/PR_000016265	AP-2gamma	http://purl.obolibrary.org/obo/CLO_0003704	HepG2
http://purl.obolibrary.org/obo/EGO_0000010722	AP-2gamma binding in PANC-1 cell	http://purl.obolibrary.org/obo/PR_000016265	AP-2gamma	http://purl.obolibrary.org/obo/CLO_0008381	PANC-1
http://purl.obolibrary.org/obo/EGO_0000010189	STAT5A binding in HCT-116 cell	http://purl.obolibrary.org/obo/PR_000002091	STAT5A	http://purl.obolibrary.org/obo/CLO_0003665	HCT-116
http://purl.obolibrary.org/obo/EGO_0000015703	STAT5A binding in GM10847 cell	http://purl.obolibrary.org/obo/PR_000002091	STAT5A	http://purl.obolibrary.org/obo/CLO_0023758	GM10847
http://purl.obolibrary.org/obo/EGO_0000011959	STAT5A binding in GM12878 cell	http://purl.obolibrary.org/obo/PR_000002091	STAT5A	http://purl.obolibrary.org/obo/CLO_0022851	GM12878
http://purl.obolibrary.org/obo/EGO_0000012705	STAT5A binding in GM18505 cell	http://purl.obolibrary.org/obo/PR_000002091	STAT5A	http://purl.obolibrary.org/obo/CLO_0024913	GM18505
http://purl.obolibrary.org/obo/EGO_0000014894	STAT5A binding in HeLa-S3 cell	http://purl.obolibrary.org/obo/PR_000002091	STAT5A	http://purl.obolibrary.org/obo/CLO_0003699	HeLa-S3
http://purl.obolibrary.org/obo/EGO_0000012923	STAT5A binding in ECC-1 cell	http://purl.obolibrary.org/obo/PR_000002091	STAT5A	http://purl.obolibrary.org/obo/CLO_0037231	ECC-1
http://purl.obolibrary.org/obo/EGO_0000014251	STAT5A binding in SH-SY5Y cell	http://purl.obolibrary.org/obo/PR_000002091	STAT5A	http://purl.obolibrary.org/obo/CLO_0009015	SH-SY5Y
http://purl.obolibrary.org/obo/EGO_0000012466	STAT5A binding in SK-N-MC cell	http://purl.obolibrary.org/obo/PR_000002091	STAT5A	http://purl.obolibrary.org/obo/CLO_0009058	SK-N-MC
http://purl.obolibrary.org/obo/EGO_0000014914	STAT5A binding in H1-hESC cell	http://purl.obolibrary.org/obo/PR_000002091	STAT5A	http://purl.obolibrary.org/obo/CLO_0037281	H1-hESC
http://purl.obolibrary.org/obo/EGO_0000016728	STAT5A binding in GM15510 cell	http://purl.obolibrary.org/obo/PR_000002091	STAT5A	http://purl.obolibrary.org/obo/CLO_0028068	GM15510
http://purl.obolibrary.org/obo/EGO_0000013607	STAT5A binding in U87 cell	http://purl.obolibrary.org/obo/PR_000002091	STAT5A	http://purl.obolibrary.org/obo/CLO_0009464	U87
http://purl.obolibrary.org/obo/EGO_0000010686	STAT5A binding in SK-N-SH_RA cell	http://purl.obolibrary.org/obo/PR_000002091	STAT5A	http://purl.obolibrary.org/obo/CLO_0037234	SK-N-SH_RA
http://purl.obolibrary.org/obo/EGO_0000015773	STAT5A binding in PBDEFetal cell	http://purl.obolibrary.org/obo/PR_000002091	STAT5A	http://purl.obolibrary.org/obo/CLO_0037278	PBDEFetal
http://purl.obolibrary.org/obo/EGO_0000016865	STAT5A binding in HUVEC cell	http://purl.obolibrary.org/obo/PR_000002091	STAT5A	http://purl.obolibrary.org/obo/CLO_0004307	HUVEC
http://purl.obolibrary.org/obo/EGO_0000011113	STAT5A binding in HEK293 cell	http://purl.obolibrary.org/obo/PR_000002091	STAT5A	http://purl.obolibrary.org/obo/CLO_0001230	HEK293
http://purl.obolibrary.org/obo/EGO_0000014526	STAT5A binding in GM18951 cell	http://purl.obolibrary.org/obo/PR_000002091	STAT5A	http://purl.obolibrary.org/obo/CLO_0026303	GM18951
http://purl.obolibrary.org/obo/EGO_0000014216	STAT5A binding in H1-neurons cell	http://purl.obolibrary.org/obo/PR_000002091	STAT5A	http://purl.obolibrary.org/obo/CLO_0037299	H1-neurons
http://purl.obolibrary.org/obo/EGO_0000012089	STAT5A binding in T-47D cell	http://purl.obolibrary.org/obo/PR_000002091	STAT5A	http://purl.obolibrary.org/obo/CLO_0009251	T-47D
http://purl.obolibrary.org/obo/EGO_0000016642	STAT5A binding in A549 cell	http://purl.obolibrary.org/obo/PR_000002091	STAT5A	http://purl.obolibrary.org/obo/CLO_0001601	A549
http://purl.obolibrary.org/obo/EGO_0000016505	STAT5A binding in HepG2 cell	http://purl.obolibrary.org/obo/PR_000002091	STAT5A	http://purl.obolibrary.org/obo/CLO_0003704	HepG2
http://purl.obolibrary.org/obo/EGO_0000012960	STAT5A binding in K562 cell	http://purl.obolibrary.org/obo/PR_000002091	STAT5A	http://purl.obolibrary.org/obo/CLO_0050126	K562
http://purl.obolibrary.org/obo/EGO_0000014030	STAT5A binding in PANC-1 cell	http://purl.obolibrary.org/obo/PR_000002091	STAT5A	http://purl.obolibrary.org/obo/CLO_0008381	PANC-1
http://purl.obolibrary.org/obo/EGO_0000013416	STAT5A binding in GM08714 cell	http://purl.obolibrary.org/obo/PR_000002091	STAT5A	http://purl.obolibrary.org/obo/CLO_0010422	GM08714
http://purl.obolibrary.org/obo/EGO_0000015817	STAT5A binding in NT2-D1 cell	http://purl.obolibrary.org/obo/PR_000002091	STAT5A	http://purl.obolibrary.org/obo/CLO_0008207	NT2-D1
http://purl.obolibrary.org/obo/EGO_0000014606	STAT5A binding in HL-60 cell	http://purl.obolibrary.org/obo/PR_000002091	STAT5A	http://purl.obolibrary.org/obo/CLO_0003775	HL-60
http://purl.obolibrary.org/obo/EGO_0000016742	STAT5A binding in MCF-7 cell	http://purl.obolibrary.org/obo/PR_000002091	STAT5A	http://purl.obolibrary.org/obo/CLO_0007606	MCF-7
http://purl.obolibrary.org/obo/EGO_0000016744	STAT5A binding in GM19099 cell	http://purl.obolibrary.org/obo/PR_000002091	STAT5A	http://purl.obolibrary.org/obo/CLO_0025875	GM19099
http://purl.obolibrary.org/obo/EGO_0000014417	STAT5A binding in U2OS cell	http://purl.obolibrary.org/obo/PR_000002091	STAT5A	http://purl.obolibrary.org/obo/CLO_0009454	U2OS
http://purl.obolibrary.org/obo/EGO_0000012454	STAT5A binding in GM12892 cell	http://purl.obolibrary.org/obo/PR_000002091	STAT5A	http://purl.obolibrary.org/obo/CLO_0022856	GM12892
http://purl.obolibrary.org/obo/EGO_0000015391	STAT5A binding in IMR90 cell	http://purl.obolibrary.org/obo/PR_000002091	STAT5A	http://purl.obolibrary.org/obo/CLO_0006951	IMR90
http://purl.obolibrary.org/obo/EGO_0000014349	STAT5A binding in PBDE cell	http://purl.obolibrary.org/obo/PR_000002091	STAT5A	http://purl.obolibrary.org/obo/CLO_0037277	PBDE
http://purl.obolibrary.org/obo/EGO_0000010221	STAT5A binding in PFSK-1 cell	http://purl.obolibrary.org/obo/PR_000002091	STAT5A	http://purl.obolibrary.org/obo/CLO_0008425	PFSK-1
http://purl.obolibrary.org/obo/EGO_0000016213	STAT5A binding in NB4 cell	http://purl.obolibrary.org/obo/PR_000002091	STAT5A	http://purl.obolibrary.org/obo/CLO_0007947	NB4
http://purl.obolibrary.org/obo/EGO_0000013154	STAT5A binding in Raji cell	http://purl.obolibrary.org/obo/PR_000002091	STAT5A	http://purl.obolibrary.org/obo/CLO_0008734	Raji
http://purl.obolibrary.org/obo/EGO_0000016871	STAT5A binding in MCF1A-Er-Src cell	http://purl.obolibrary.org/obo/PR_000002091	STAT5A	http://purl.obolibrary.org/obo/CLO_0037240	MCF1A-Er-Src
http://purl.obolibrary.org/obo/EGO_0000010707	STAT5A binding in HEK293-T-REx cell	http://purl.obolibrary.org/obo/PR_000002091	STAT5A	http://purl.obolibrary.org/obo/CLO_0037238	HEK293-T-REx
http://purl.obolibrary.org/obo/EGO_0000015416	STAT5A binding in GM18526 cell	http://purl.obolibrary.org/obo/PR_000002091	STAT5A	http://purl.obolibrary.org/obo/CLO_0024847	GM18526
http://purl.obolibrary.org/obo/EGO_0000010650	STAT5A binding in GM19193 cell	http://purl.obolibrary.org/obo/PR_000002091	STAT5A	http://purl.obolibrary.org/obo/CLO_0027332	GM19193
http://purl.obolibrary.org/obo/EGO_0000013809	STAT5A binding in SK-N-SH cell	http://purl.obolibrary.org/obo/PR_000002091	STAT5A	http://purl.obolibrary.org/obo/CLO_0009059	SK-N-SH
http://purl.obolibrary.org/obo/EGO_0000016068	STAT5A binding in GM12891 cell	http://purl.obolibrary.org/obo/PR_000002091	STAT5A	http://purl.obolibrary.org/obo/CLO_0022859	GM12891
http://purl.obolibrary.org/obo/EGO_0000010293	TEAD4 binding in HEK293 cell	http://purl.obolibrary.org/obo/PR_000016221	TEAD4	http://purl.obolibrary.org/obo/CLO_0001230	HEK293
http://purl.obolibrary.org/obo/EGO_0000011937	TEAD4 binding in SH-SY5Y cell	http://purl.obolibrary.org/obo/PR_000016221	TEAD4	http://purl.obolibrary.org/obo/CLO_0009015	SH-SY5Y
http://purl.obolibrary.org/obo/EGO_0000016004	TEAD4 binding in U2OS cell	http://purl.obolibrary.org/obo/PR_000016221	TEAD4	http://purl.obolibrary.org/obo/CLO_0009454	U2OS
http://purl.obolibrary.org/obo/EGO_0000015501	TEAD4 binding in PFSK-1 cell	http://purl.obolibrary.org/obo/PR_000016221	TEAD4	http://purl.obolibrary.org/obo/CLO_0008425	PFSK-1
http://purl.obolibrary.org/obo/EGO_0000010169	TEAD4 binding in SK-N-SH cell	http://purl.obolibrary.org/obo/PR_000016221	TEAD4	http://purl.obolibrary.org/obo/CLO_0009059	SK-N-SH
http://purl.obolibrary.org/obo/EGO_0000016536	TEAD4 binding in PBDEFetal cell	http://purl.obolibrary.org/obo/PR_000016221	TEAD4	http://purl.obolibrary.org/obo/CLO_0037278	PBDEFetal
http://purl.obolibrary.org/obo/EGO_0000014187	TEAD4 binding in GM19099 cell	http://purl.obolibrary.org/obo/PR_000016221	TEAD4	http://purl.obolibrary.org/obo/CLO_0025875	GM19099
http://purl.obolibrary.org/obo/EGO_0000013247	TEAD4 binding in HL-60 cell	http://purl.obolibrary.org/obo/PR_000016221	TEAD4	http://purl.obolibrary.org/obo/CLO_0003775	HL-60
http://purl.obolibrary.org/obo/EGO_0000016888	TEAD4 binding in GM15510 cell	http://purl.obolibrary.org/obo/PR_000016221	TEAD4	http://purl.obolibrary.org/obo/CLO_0028068	GM15510
http://purl.obolibrary.org/obo/EGO_0000010954	TEAD4 binding in ECC-1 cell	http://purl.obolibrary.org/obo/PR_000016221	TEAD4	http://purl.obolibrary.org/obo/CLO_0037231	ECC-1
http://purl.obolibrary.org/obo/EGO_0000015936	TEAD4 binding in GM10847 cell	http://purl.obolibrary.org/obo/PR_000016221	TEAD4	http://purl.obolibrary.org/obo/CLO_0023758	GM10847
http://purl.obolibrary.org/obo/EGO_0000012994	TEAD4 binding in GM08714 cell	http://purl.obolibrary.org/obo/PR_000016221	TEAD4	http://purl.obolibrary.org/obo/CLO_0010422	GM08714
http://purl.obolibrary.org/obo/EGO_0000015102	TEAD4 binding in HeLa-S3 cell	http://purl.obolibrary.org/obo/PR_000016221	TEAD4	http://purl.obolibrary.org/obo/CLO_0003699	HeLa-S3
http://purl.obolibrary.org/obo/EGO_0000012562	TEAD4 binding in MCF1A-Er-Src cell	http://purl.obolibrary.org/obo/PR_000016221	TEAD4	http://purl.obolibrary.org/obo/CLO_0037240	MCF1A-Er-Src
http://purl.obolibrary.org/obo/EGO_0000014491	TEAD4 binding in GM19193 cell	http://purl.obolibrary.org/obo/PR_000016221	TEAD4	http://purl.obolibrary.org/obo/CLO_0027332	GM19193
http://purl.obolibrary.org/obo/EGO_0000015578	TEAD4 binding in SK-N-SH_RA cell	http://purl.obolibrary.org/obo/PR_000016221	TEAD4	http://purl.obolibrary.org/obo/CLO_0037234	SK-N-SH_RA
http://purl.obolibrary.org/obo/EGO_0000012939	TEAD4 binding in HepG2 cell	http://purl.obolibrary.org/obo/PR_000016221	TEAD4	http://purl.obolibrary.org/obo/CLO_0003704	HepG2
http://purl.obolibrary.org/obo/EGO_0000016261	TEAD4 binding in GM18951 cell	http://purl.obolibrary.org/obo/PR_000016221	TEAD4	http://purl.obolibrary.org/obo/CLO_0026303	GM18951
http://purl.obolibrary.org/obo/EGO_0000013596	TEAD4 binding in PBDE cell	http://purl.obolibrary.org/obo/PR_000016221	TEAD4	http://purl.obolibrary.org/obo/CLO_0037277	PBDE
http://purl.obolibrary.org/obo/EGO_0000015055	TEAD4 binding in K562 cell	http://purl.obolibrary.org/obo/PR_000016221	TEAD4	http://purl.obolibrary.org/obo/CLO_0050126	K562
http://purl.obolibrary.org/obo/EGO_0000011119	TEAD4 binding in T-47D cell	http://purl.obolibrary.org/obo/PR_000016221	TEAD4	http://purl.obolibrary.org/obo/CLO_0009251	T-47D
http://purl.obolibrary.org/obo/EGO_0000013084	TEAD4 binding in IMR90 cell	http://purl.obolibrary.org/obo/PR_000016221	TEAD4	http://purl.obolibrary.org/obo/CLO_0006951	IMR90
http://purl.obolibrary.org/obo/EGO_0000014365	TEAD4 binding in HUVEC cell	http://purl.obolibrary.org/obo/PR_000016221	TEAD4	http://purl.obolibrary.org/obo/CLO_0004307	HUVEC
http://purl.obolibrary.org/obo/EGO_0000015908	TEAD4 binding in SK-N-MC cell	http://purl.obolibrary.org/obo/PR_000016221	TEAD4	http://purl.obolibrary.org/obo/CLO_0009058	SK-N-MC
http://purl.obolibrary.org/obo/EGO_0000014827	TEAD4 binding in GM12892 cell	http://purl.obolibrary.org/obo/PR_000016221	TEAD4	http://purl.obolibrary.org/obo/CLO_0022856	GM12892
http://purl.obolibrary.org/obo/EGO_0000012413	TEAD4 binding in A549 cell	http://purl.obolibrary.org/obo/PR_000016221	TEAD4	http://purl.obolibrary.org/obo/CLO_0001601	A549
http://purl.obolibrary.org/obo/EGO_0000013051	TEAD4 binding in U87 cell	http://purl.obolibrary.org/obo/PR_000016221	TEAD4	http://purl.obolibrary.org/obo/CLO_0009464	U87
http://purl.obolibrary.org/obo/EGO_0000016527	TEAD4 binding in HEK293-T-REx cell	http://purl.obolibrary.org/obo/PR_000016221	TEAD4	http://purl.obolibrary.org/obo/CLO_0037238	HEK293-T-REx
http://purl.obolibrary.org/obo/EGO_0000010242	TEAD4 binding in GM12878 cell	http://purl.obolibrary.org/obo/PR_000016221	TEAD4	http://purl.obolibrary.org/obo/CLO_0022851	GM12878
http://purl.obolibrary.org/obo/EGO_0000014342	TEAD4 binding in NB4 cell	http://purl.obolibrary.org/obo/PR_000016221	TEAD4	http://purl.obolibrary.org/obo/CLO_0007947	NB4
http://purl.obolibrary.org/obo/EGO_0000013341	TEAD4 binding in H1-hESC cell	http://purl.obolibrary.org/obo/PR_000016221	TEAD4	http://purl.obolibrary.org/obo/CLO_0037281	H1-hESC
http://purl.obolibrary.org/obo/EGO_0000016033	TEAD4 binding in GM18526 cell	http://purl.obolibrary.org/obo/PR_000016221	TEAD4	http://purl.obolibrary.org/obo/CLO_0024847	GM18526
http://purl.obolibrary.org/obo/EGO_0000011920	TEAD4 binding in GM18505 cell	http://purl.obolibrary.org/obo/PR_000016221	TEAD4	http://purl.obolibrary.org/obo/CLO_0024913	GM18505
http://purl.obolibrary.org/obo/EGO_0000013691	TEAD4 binding in Raji cell	http://purl.obolibrary.org/obo/PR_000016221	TEAD4	http://purl.obolibrary.org/obo/CLO_0008734	Raji
http://purl.obolibrary.org/obo/EGO_0000010751	TEAD4 binding in PANC-1 cell	http://purl.obolibrary.org/obo/PR_000016221	TEAD4	http://purl.obolibrary.org/obo/CLO_0008381	PANC-1
http://purl.obolibrary.org/obo/EGO_0000011513	TEAD4 binding in HCT-116 cell	http://purl.obolibrary.org/obo/PR_000016221	TEAD4	http://purl.obolibrary.org/obo/CLO_0003665	HCT-116
http://purl.obolibrary.org/obo/EGO_0000015634	TEAD4 binding in GM12891 cell	http://purl.obolibrary.org/obo/PR_000016221	TEAD4	http://purl.obolibrary.org/obo/CLO_0022859	GM12891
http://purl.obolibrary.org/obo/EGO_0000010421	TEAD4 binding in H1-neurons cell	http://purl.obolibrary.org/obo/PR_000016221	TEAD4	http://purl.obolibrary.org/obo/CLO_0037299	H1-neurons
http://purl.obolibrary.org/obo/EGO_0000015415	TEAD4 binding in MCF-7 cell	http://purl.obolibrary.org/obo/PR_000016221	TEAD4	http://purl.obolibrary.org/obo/CLO_0007606	MCF-7
http://purl.obolibrary.org/obo/EGO_0000016336	TEAD4 binding in NT2-D1 cell	http://purl.obolibrary.org/obo/PR_000016221	TEAD4	http://purl.obolibrary.org/obo/CLO_0008207	NT2-D1
http://purl.obolibrary.org/obo/EGO_0000014919	UBTF binding in GM18526 cell	http://purl.obolibrary.org/obo/PR_000017017	UBTF	http://purl.obolibrary.org/obo/CLO_0024847	GM18526
http://purl.obolibrary.org/obo/EGO_0000010663	UBTF binding in GM18505 cell	http://purl.obolibrary.org/obo/PR_000017017	UBTF	http://purl.obolibrary.org/obo/CLO_0024913	GM18505
http://purl.obolibrary.org/obo/EGO_0000015164	UBTF binding in SK-N-MC cell	http://purl.obolibrary.org/obo/PR_000017017	UBTF	http://purl.obolibrary.org/obo/CLO_0009058	SK-N-MC
http://purl.obolibrary.org/obo/EGO_0000015866	UBTF binding in A549 cell	http://purl.obolibrary.org/obo/PR_000017017	UBTF	http://purl.obolibrary.org/obo/CLO_0001601	A549
http://purl.obolibrary.org/obo/EGO_0000014162	UBTF binding in HepG2 cell	http://purl.obolibrary.org/obo/PR_000017017	UBTF	http://purl.obolibrary.org/obo/CLO_0003704	HepG2
http://purl.obolibrary.org/obo/EGO_0000013898	UBTF binding in GM12892 cell	http://purl.obolibrary.org/obo/PR_000017017	UBTF	http://purl.obolibrary.org/obo/CLO_0022856	GM12892
http://purl.obolibrary.org/obo/EGO_0000010213	UBTF binding in GM15510 cell	http://purl.obolibrary.org/obo/PR_000017017	UBTF	http://purl.obolibrary.org/obo/CLO_0028068	GM15510
http://purl.obolibrary.org/obo/EGO_0000012643	UBTF binding in H1-neurons cell	http://purl.obolibrary.org/obo/PR_000017017	UBTF	http://purl.obolibrary.org/obo/CLO_0037299	H1-neurons
http://purl.obolibrary.org/obo/EGO_0000011666	UBTF binding in T-47D cell	http://purl.obolibrary.org/obo/PR_000017017	UBTF	http://purl.obolibrary.org/obo/CLO_0009251	T-47D
http://purl.obolibrary.org/obo/EGO_0000014258	UBTF binding in GM19193 cell	http://purl.obolibrary.org/obo/PR_000017017	UBTF	http://purl.obolibrary.org/obo/CLO_0027332	GM19193
http://purl.obolibrary.org/obo/EGO_0000015775	UBTF binding in MCF1A-Er-Src cell	http://purl.obolibrary.org/obo/PR_000017017	UBTF	http://purl.obolibrary.org/obo/CLO_0037240	MCF1A-Er-Src
http://purl.obolibrary.org/obo/EGO_0000013752	UBTF binding in SH-SY5Y cell	http://purl.obolibrary.org/obo/PR_000017017	UBTF	http://purl.obolibrary.org/obo/CLO_0009015	SH-SY5Y
http://purl.obolibrary.org/obo/EGO_0000014956	UBTF binding in MCF-7 cell	http://purl.obolibrary.org/obo/PR_000017017	UBTF	http://purl.obolibrary.org/obo/CLO_0007606	MCF-7
http://purl.obolibrary.org/obo/EGO_0000013815	UBTF binding in HUVEC cell	http://purl.obolibrary.org/obo/PR_000017017	UBTF	http://purl.obolibrary.org/obo/CLO_0004307	HUVEC
http://purl.obolibrary.org/obo/EGO_0000014409	UBTF binding in HL-60 cell	http://purl.obolibrary.org/obo/PR_000017017	UBTF	http://purl.obolibrary.org/obo/CLO_0003775	HL-60
http://purl.obolibrary.org/obo/EGO_0000014591	UBTF binding in GM08714 cell	http://purl.obolibrary.org/obo/PR_000017017	UBTF	http://purl.obolibrary.org/obo/CLO_0010422	GM08714
http://purl.obolibrary.org/obo/EGO_0000011471	UBTF binding in GM18951 cell	http://purl.obolibrary.org/obo/PR_000017017	UBTF	http://purl.obolibrary.org/obo/CLO_0026303	GM18951
http://purl.obolibrary.org/obo/EGO_0000012117	UBTF binding in Raji cell	http://purl.obolibrary.org/obo/PR_000017017	UBTF	http://purl.obolibrary.org/obo/CLO_0008734	Raji
http://purl.obolibrary.org/obo/EGO_0000014071	UBTF binding in PBDEFetal cell	http://purl.obolibrary.org/obo/PR_000017017	UBTF	http://purl.obolibrary.org/obo/CLO_0037278	PBDEFetal
http://purl.obolibrary.org/obo/EGO_0000013788	UBTF binding in SK-N-SH_RA cell	http://purl.obolibrary.org/obo/PR_000017017	UBTF	http://purl.obolibrary.org/obo/CLO_0037234	SK-N-SH_RA
http://purl.obolibrary.org/obo/EGO_0000014600	UBTF binding in U87 cell	http://purl.obolibrary.org/obo/PR_000017017	UBTF	http://purl.obolibrary.org/obo/CLO_0009464	U87
http://purl.obolibrary.org/obo/EGO_0000012001	UBTF binding in K562 cell	http://purl.obolibrary.org/obo/PR_000017017	UBTF	http://purl.obolibrary.org/obo/CLO_0050126	K562
http://purl.obolibrary.org/obo/EGO_0000013765	UBTF binding in GM19099 cell	http://purl.obolibrary.org/obo/PR_000017017	UBTF	http://purl.obolibrary.org/obo/CLO_0025875	GM19099
http://purl.obolibrary.org/obo/EGO_0000014412	UBTF binding in PBDE cell	http://purl.obolibrary.org/obo/PR_000017017	UBTF	http://purl.obolibrary.org/obo/CLO_0037277	PBDE
http://purl.obolibrary.org/obo/EGO_0000015940	UBTF binding in ECC-1 cell	http://purl.obolibrary.org/obo/PR_000017017	UBTF	http://purl.obolibrary.org/obo/CLO_0037231	ECC-1
http://purl.obolibrary.org/obo/EGO_0000014190	UBTF binding in HEK293-T-REx cell	http://purl.obolibrary.org/obo/PR_000017017	UBTF	http://purl.obolibrary.org/obo/CLO_0037238	HEK293-T-REx
http://purl.obolibrary.org/obo/EGO_0000012678	UBTF binding in HEK293 cell	http://purl.obolibrary.org/obo/PR_000017017	UBTF	http://purl.obolibrary.org/obo/CLO_0001230	HEK293
http://purl.obolibrary.org/obo/EGO_0000014460	UBTF binding in NT2-D1 cell	http://purl.obolibrary.org/obo/PR_000017017	UBTF	http://purl.obolibrary.org/obo/CLO_0008207	NT2-D1
http://purl.obolibrary.org/obo/EGO_0000011874	UBTF binding in IMR90 cell	http://purl.obolibrary.org/obo/PR_000017017	UBTF	http://purl.obolibrary.org/obo/CLO_0006951	IMR90
http://purl.obolibrary.org/obo/EGO_0000010403	UBTF binding in U2OS cell	http://purl.obolibrary.org/obo/PR_000017017	UBTF	http://purl.obolibrary.org/obo/CLO_0009454	U2OS
